Date,State,Cases_Total,Cases_White,Cases_Black,Cases_LatinX,Cases_Asian,Cases_AIAN,Cases_NHPI,Cases_Multiracial,Cases_Other,Cases_Unknown,Cases_Ethnicity_Hispanic,Cases_Ethnicity_NonHispanic,Cases_Ethnicity_Unknown,Deaths_Total,Deaths_White,Deaths_Black,Deaths_LatinX,Deaths_Asian,Deaths_AIAN,Deaths_NHPI,Deaths_Multiracial,Deaths_Other,Deaths_Unknown,Deaths_Ethnicity_Hispanic,Deaths_Ethnicity_NonHispanic,Deaths_Ethnicity_Unknown,Hosp_Total,Hosp_White,Hosp_Black,Hosp_LatinX,Hosp_Asian,Hosp_AIAN,Hosp_NHPI,Hosp_Multiracial,Hosp_Other,Hosp_Unknown,Hosp_Ethnicity_Hispanic,Hosp_Ethnicity_NonHispanic,Hosp_Ethnicity_Unknown,Tests_Total,Tests_White,Tests_Black,Tests_LatinX,Tests_Asian,Tests_AIAN,Tests_NHPI,Tests_Multiracial,Tests_Other,Tests_Unknown,Tests_Ethnicity_Hispanic,Tests_Ethnicity_NonHispanic,Tests_Ethnicity_Unknown
20200705,AK,1138,541,25,,60,131,29,36,22,294,64,726,696,16,10,0,,2,3,1,0,0,0,0,16,0,72,41,0,,8,11,6,0,4,2,5,61,6,,,,,,,,,,,,,
20200705,AL,43953,14864,15320,,182,,,,2515,11070,4175,25917,13855,1007,488,442,,4,,,,17,56,31,850,126,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,AR,23814,11090,5169,,324,63,1569,,3347,2252,5816,17998,0,287,156,70,,3,,26,,19,13,22,252,13,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,AS,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,AZ,98089,15017,2088,22563,705,6717,,,1870,49129,22563,26397,49129,1809,755,50,396,19,298,,,38,253,396,1160,253,5161,1809,249,1854,84,723,,,90,352,1854,2955,352,,,,,,,,,,,,,
20200705,CA,260155,29598,7432,95380,11013,343,1029,1223,25774,88363,95380,76412,88363,6331,1971,572,2588,880,23,25,34,70,168,2588,3575,168,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,CO,34065,10653,1655,11728,757,171,115,317,255,8410,11728,13923,8410,1521,954,99,321,50,8,5,18,6,56,321,1140,56,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,CT,46717,16433,6134,8857,680,45,,128,264,14176,8857,23684,14176,4335,3176,644,374,47,2,,27,16,49,374,3912,49,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,DC,10482,2156,5213,,167,26,29,,2687,204,2989,6275,1218,559,60,412,74,8,,,,0,5,74,480,5,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,DE,12128,3753,3124,3306,175,,,,607,1163,3306,7659,1163,512,322,131,31,1,,,,6,21,31,460,21,,,,,,,,,,,,,,123941,54666,26146,10834,2125,0,0,0,6984,23186,10834,89921,23186
20200705,FL,200111,43123,29060,54692,,,,,6973,66263,54692,67601,77818,3832,1777,752,964,,,,,119,220,964,2513,355,16201,5389,3990,5548,,,,,615,659,5548,9572,1081,,,,,,,,,,,,,
20200705,GA,95516,23346,26208,14816,1344,55,84,,2580,27083,14816,45600,35100,2860,1291,1345,146,47,3,5,,10,13,146,2680,34,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,GU,301,34,,,118,,115,,17,17,,,,5,,,,,,,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,HI,1023,186,9,,304,,301,,19,204,,,,19,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,IA,31779,20139,2832,,1888,314,314,,314,5978,7552,18880,5034,721,574,35,,22,4,11,,3,66,49,589,80,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,ID,7733,3777,113,,79,79,29,267,831,2553,1559,2857,3316,93,87,1,,2,1,,,1,0,6,86,1,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,IL,148373,31143,24691,47679,4209,224,379,,5493,34555,47679,66139,34555,7230,3123,1958,1448,329,10,7,,48,307,1448,5475,97,,,,,,,,,,,,,,1762828,477578,151758,141441,25597,1248,2101,0,53948,909157,141441,663775,909157
20200705,IN,48008,21638,5769,,718,,,,8531,11352,5475,16071,26462,2693,1619,362,,13,,,,326,373,48,1333,1119,,,,,,,,,,,,,,521722,294417,45583,0,4378,0,0,0,71174,106170,17130,198259,306333
20200705,KS,15919,10177,1341,,779,111,,,633,2878,6365,6528,3026,277,195,61,,9,2,,,6,4,33,235,9,1219,812,198,,49,6,,,86,68,372,760,87,197512,100742,9450,0,2712,861,0,0,11169,72578,18224,90107,89181
20200705,KY,16376,8577,1607,,450,59,35,703,,4945,1927,9390,5059,585,443,85,,7,,,9,,41,22,500,63,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,LA,65226,,,,,,,,,65226,,,65226,3288,1414,1630,,22,4,5,,16,197,63,2847,378,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,MA,109974,33369,10357,21357,2292,,,,5681,36918,21357,51699,36918,8183,6133,669,570,214,,,,534,63,570,7550,63,11463,5599,1347,1558,369,,,,893,1697,1558,8208,1697,,,,,,,,,,,,,
20200705,MD,69632,13788,19953,18568,1335,,,,3403,12585,18568,38479,12585,3243,1392,1304,355,127,,,,35,30,355,2858,30,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,ME,3415,2009,803,,78,7,2,21,93,402,124,2652,639,109,94,2,,,,,,1,12,0,89,20,360,287,36,,6,0,0,0,4,27,5,292,63,,,,,,,,,,,,,
20200705,MI,72941,28788,20823,,1591,286,,4940,4299,12214,5835,47411,19694,6218,3217,2464,,78,19,,101,121,78,124,5160,932,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,MN,38136,15525,7861,,2787,324,88,807,4817,5927,8498,23188,6450,1471,1096,125,,50,23,3,10,21,143,49,1217,205,4112,1893,866,,389,99,8,81,295,481,638,2925,549,,,,,,,,,,,,,
20200705,MO,23436,10368,6325,,,,,606,1588,4546,3550,19857,28,1028,596,362,,,,,9,27,31,25,888,114,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,MP,31,,,,,,,,,31,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,MS,30674,8099,14819,1528,96,1066,,,1680,3386,1528,21308,7838,1107,454,553,18,0,69,,,9,4,18,1017,72,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,MT,1212,775,6,,2,136,,,18,275,77,850,285,23,14,,,,8,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,NC,72983,27518,11722,,1021,541,177,,8454,23550,21996,26220,24767,1396,782,445,,20,16,4,,80,49,128,1181,87,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,ND,3816,,,,,,,,,3816,,,,80,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,NE,19929,11200,1200,,1200,213,30,,1600,4486,8700,6400,4829,284,219,21,,16,8,0,,8,12,67,181,36,1369,945,101,,93,34,3,,109,84,565,664,140,,,,,,,,,,,,,
20200705,NH,5897,3604,299,542,148,,,,263,1041,542,4314,1041,381,288,7,10,3,,,,9,64,10,307,64,570,414,27,55,15,,,,15,44,55,471,44,,,,,,,,,,,,,
20200705,NJ,173402,36658,17537,31320,5225,,,,12080,70582,31320,71500,70582,15211,7089,2389,2653,728,,,,232,2120,2653,10438,2120,20237,8078,3714,5159,1015,,,,728,1543,5159,13535,1543,,,,,,,,,,,,,
20200705,NM,13256,1560,257,4112,87,6329,,,,911,4112,8233,911,513,98,4,59,1,236,,,,115,59,339,115,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,NV,22418,4083,1212,5141,1055,81,,,1488,9358,5141,7919,9358,534,238,63,83,75,3,,,11,61,83,390,61,,,,,,,,,,,,,,306086,69413,14427,11715,7655,1633,0,0,25358,175885,11715,118486,175885
20200705,NY,397131,,,,,,,,,397131,,,,27817,8494,6277,6573,1684,,,,1805,2984,6573,18260,2984,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,OH,57151,27100,15174,,1739,65,110,2001,4234,6728,4311,39454,13386,2911,2246,554,,31,1,1,35,17,26,62,2803,46,8172,4472,2593,,190,9,21,287,370,230,542,6916,714,,,,,,,,,,,,,
20200705,OK,15928,9048,1175,,1258,1145,,,628,2674,3313,10051,2564,398,299,29,,8,30,,,10,22,14,345,39,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,OR,10230,3838,406,,341,213,281,253,2798,2100,3338,4700,2192,215,155,6,,9,3,5,2,16,19,25,167,23,1069,612,48,,45,16,44,18,236,50,275,728,66,,,,,,,,,,,,,
20200705,PA,89854,27500,11600,,1300,,,,706,48748,7300,19100,63500,6753,4693,1426,,150,,,,310,174,387,6192,174,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,PR,7916,,,,,,,,,7916,,,,155,,,,,,,,,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,RI,16991,4616,1592,5899,,,,378,465,4041,5899,7051,4041,960,641,48,81,,,,0,12,178,81,701,178,2019,768,188,548,,,,65,50,400,548,1071,400,16991,4616,1592,5899,0,0,0,378,465,4041,5899,7051,4041
20200705,SC,44847,15091,10826,,328,,,,3280,15648,4266,19909,20316,820,353,345,,7,,,,23,90,29,626,163,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,SD,7063,2464,978,1106,710,1074,,,731,0,1106,5957,0,97,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,TN,51431,21111,10459,,632,72,48,,8266,10843,12392,24993,14046,646,361,228,,11,0,1,,39,6,58,579,9,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,TX,195239,5902,2710,8840,629,,,,121,177037,8840,9362,177037,2637,298,87,195,14,,,,1,2042,195,400,2042,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,UT,24952,8901,654,10590,561,613,945,,3192,2766,10590,11596,2766,184,100,5,44,9,10,11,,13,7,44,133,7,1582,618,43,631,39,86,104,,196,50,631,901,50,28222,8901,654,10590,561,613,945,0,3192,2766,10590,11596,2766
20200705,VA,65748,14068,9530,22232,2163,79,,218,1633,15825,22232,27691,15825,1853,996,410,203,104,2,,1,25,112,203,1538,112,6418,1895,1590,2186,358,5,,21,140,223,2186,4009,223,,,,,,,,,,,,,
20200705,VI,112,,,,,,,,,112,,,,6,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,VT,1249,1040,125,,53,2,,0,23,6,42,1203,4,56,53,,,2,,,,1,0,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,WA,35898,9313,1436,11495,1480,441,784,541,660,9748,11495,14655,9748,1359,901,45,163,112,23,12,16,29,58,163,1138,58,4482,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,WI,31577,17867,5412,,1164,297,,,3631,3206,9355,18595,3627,796,554,188,,23,10,,,10,11,91,692,13,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,WV,3335,2633,228,,,,,,474,0,,,,95,58,3,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200705,WY,1312,734,15,194,7,320,5,,52,66,194,1133,66,20,9,0,1,0,9,,,0,1,1,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,AK,978,508,24,,60,113,27,32,20,194,60,683,470,14,9,0,,2,2,1,0,0,0,0,14,0,68,41,0,,8,9,5,0,4,1,5,60,3,,,,,,,,,,,,,
20200701,AL,38962,13489,14308,,169,,,,2275,8719,3882,23872,11206,972,469,431,,4,,,,15,53,28,822,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,AR,21197,9874,4778,,258,57,1464,,2707,2059,5316,15881,0,277,150,69,,3,,24,,19,12,22,243,12,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,AS,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,AZ,84092,13169,1851,19890,606,6385,,,1620,40571,19890,23631,40571,1720,735,49,373,17,293,,,39,214,373,1133,214,4837,1714,239,1724,81,706,,,89,284,1724,2829,284,,,,,,,,,,,,,
20200701,CA,232657,26127,6774,86009,10208,298,952,1069,23472,77748,86009,68900,77748,6090,1902,556,2456,855,22,23,27,64,185,2456,3449,185,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,CO,33029,11355,1776,12494,809,188,125,336,277,5661,12494,14866,5661,1697,1064,109,358,57,8,5,21,6,63,358,1270,63,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,CT,46572,16317,6108,8810,677,46,,128,265,14221,8810,23541,14221,4324,3168,641,374,46,2,,27,16,50,374,3900,50,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,DC,10365,2119,5164,,166,26,30,,2637,223,2968,6204,1193,553,60,407,73,8,,,,2,3,73,477,3,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,DE,11510,3460,3033,3232,170,,,,561,1054,3232,7224,1054,509,320,130,31,1,,,,6,21,31,457,21,,,,,,,,,,,,,,111384,48036,24318,10069,1943,0,0,0,5421,21597,10069,79718,21597
20200701,FL,158997,35342,24009,47002,,,,,5848,46796,47002,56884,55111,3550,1703,727,906,,,,,111,103,906,2415,229,14825,5034,3708,5187,,,,,566,330,5187,8927,711,,,,,,,,,,,,,
20200701,GA,84237,21260,23675,13645,1243,55,74,,1958,22327,13645,41321,29271,2827,1271,1331,142,47,3,5,,10,18,142,2647,38,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,GU,280,33,,,115,,103,,19,10,,,,5,,,,,,,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,HI,926,175,9,,278,,249,,16,199,,,,18,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,IA,29503,18883,2655,,2065,295,295,,295,5015,7376,17703,4425,717,573,34,,23,5,11,,3,66,49,586,81,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,ID,6370,3182,100,,69,78,22,227,638,2053,1345,2480,2544,92,87,1,,2,1,,,1,0,6,86,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,IL,144013,30175,24191,46832,4163,219,373,,5383,32677,46832,64504,32677,6951,3090,1934,1435,327,9,7,,48,101,1435,5415,101,,,,,,,,,,,,,,1636055,441562,139078,132110,23744,1180,1924,0,50880,845577,132110,612871,845577
20200701,IN,45952,20773,5637,,709,,,,8307,10526,5259,15300,25393,2456,1593,355,,13,,,,320,175,46,1310,1100,,,,,,,,,,,,,,489716,278632,43944,0,4169,0,0,0,68566,94405,15831,183026,290859
20200701,KS,14990,9596,1283,,770,106,,,573,2662,6151,6112,2727,272,191,61,,9,2,,,5,4,33,230,9,1195,794,196,,49,6,,,84,66,363,747,85,188518,96555,9049,0,2637,817,0,0,10645,68815,17682,86431,84405
20200701,KY,15842,8100,1566,,445,56,33,694,,4948,1880,9009,4953,572,432,85,,8,,,8,,39,22,489,61,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,LA,60178,,,,,,,,,60178,,,60178,3238,1414,1630,,22,4,5,,16,147,63,2847,328,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,MA,109143,32961,10259,21173,2292,,,,5566,36890,21173,51078,36890,8081,6020,662,557,210,,,,533,88,557,7425,88,11352,5517,1339,1532,363,,,,885,1714,1532,8104,1714,,,,,,,,,,,,,
20200701,MD,67918,13377,19463,18283,1314,,,,3344,12137,18283,37498,12137,3205,1375,1294,348,126,,,,33,29,348,2828,29,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,ME,3294,1947,779,,71,6,2,20,86,383,118,2564,612,105,94,2,,,,,,1,8,0,89,16,351,287,36,,6,0,0,0,4,18,5,292,54,,,,,,,,,,,,,
20200701,MI,71089,27891,20555,,1575,279,,4821,4117,11851,5687,46207,19194,6198,3204,2458,,78,19,,101,120,78,123,5144,929,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,MN,36716,14559,7629,,2717,314,84,768,4681,5964,8221,22009,6486,1445,1064,123,,47,23,3,8,21,156,47,1179,219,4081,1804,829,,378,90,8,71,281,620,593,2790,698,,,,,,,,,,,,,
20200701,MO,21927,9604,6043,,,,,559,1523,4196,2409,13816,5700,1017,587,360,,,,,9,27,32,25,877,114,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,MP,30,,,,,,,,,30,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,MS,27900,7363,13780,1444,90,1025,,,1468,2730,1444,19902,6554,1082,442,544,18,0,67,,,7,4,18,994,70,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,MT,1016,740,5,,2,130,,,17,122,75,807,134,22,14,,,,8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,NC,66513,25212,10818,,970,482,169,,7709,21153,20485,24077,21951,1373,775,436,,19,17,4,,74,48,122,1168,83,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,ND,3615,,,,,,,,,3615,,,,80,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,NE,19310,10700,1100,,1100,205,27,,1600,4578,8500,6000,4810,276,212,21,,15,8,0,,8,12,63,177,36,1343,917,98,,93,34,3,,108,90,556,645,142,,,,,,,,,,,,,
20200701,NH,5802,3554,297,513,146,,,,264,1028,513,4261,1028,373,280,7,10,3,,,,9,64,10,299,64,565,409,27,55,15,,,,15,44,55,466,44,,,,,,,,,,,,,
20200701,NJ,171928,36216,17351,31016,5179,,,,11971,70195,31016,70717,70195,15078,7011,2363,2638,723,,,,229,2114,2638,10326,2114,20054,7991,3680,5109,1010,,,,721,1543,5109,13402,1543,,,,,,,,,,,,,
20200701,NM,12276,1416,235,3590,73,6146,,,,816,3590,7870,816,500,98,4,59,1,236,,,,102,59,339,102,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,NV,19101,3647,1104,4928,988,76,,,1061,7297,4928,5815,7297,511,233,59,81,71,3,,,11,53,81,366,53,,,,,,,,,,,,,,282805,3647,1104,4928,988,76,0,0,1061,271001,4928,5815,271001
20200701,NY,394079,,,,,,,,,394079,,,,27714,8455,6246,6553,1676,,,,1802,2982,6553,18179,2982,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,OH,52865,25602,14073,,1661,61,109,1852,3957,5550,4117,37028,11720,2876,2228,542,,31,1,1,35,17,21,62,2775,39,7911,4356,2501,,186,9,23,271,357,208,532,6718,661,,,,,,,,,,,,,
20200701,OK,14112,8108,1046,,1174,1002,,,571,2211,2907,8891,2314,389,295,28,,8,27,,,10,21,14,336,39,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,OR,8931,3704,393,,334,202,276,248,2711,1063,3227,4566,1138,208,154,6,,9,3,5,2,16,13,25,166,17,1055,604,48,,44,16,43,18,233,49,271,721,63,,,,,,,,,,,,,
20200701,PA,87242,26300,11200,,1300,,,,630,47812,7000,18300,61900,6649,4693,1426,,150,,,,310,70,387,6192,70,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,PR,7537,,,,,,,,,7537,,,,153,,,,,,,,,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,RI,16853,4534,1573,5829,,,,364,453,4100,5829,6924,4100,956,629,47,81,,,,0,12,187,81,688,187,2007,758,184,544,,,,63,49,409,544,1054,409,16853,4534,1573,5829,0,0,0,364,453,4100,5829,6924,4100
20200701,SC,37919,13160,9651,,292,,,,2924,11597,4103,17990,15825,766,331,324,,7,,,,14,81,28,595,143,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,SD,6826,2342,971,1092,703,1012,,,706,0,1092,5734,0,93,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,TN,45315,19194,9676,,598,72,42,,7574,8159,11729,22938,10648,609,344,215,,11,0,1,,36,2,53,552,4,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,TX,168062,5720,2592,8138,614,,,,119,150879,8138,9045,150879,2481,269,85,171,13,,,,5,1938,171,372,1938,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,UT,22716,7904,613,9746,516,585,866,,2788,2696,9746,10274,2696,173,93,5,42,8,10,10,,13,7,42,124,7,1476,580,41,584,35,80,99,,176,49,584,843,49,25714,7904,613,9746,516,585,866,0,2788,2696,9746,10274,2696
20200701,VA,63203,13415,9037,21574,2103,74,,186,1626,15188,21574,26441,15188,1786,971,387,196,103,2,,0,22,105,196,1485,105,6262,1851,1545,2135,352,5,,20,136,218,2135,3909,218,,,,,,,,,,,,,
20200701,VI,90,,,,,,,,,90,,,,6,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,VT,1210,987,113,,53,2,,0,22,33,41,1165,4,56,53,,,2,,,,1,0,0,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,WA,33435,8493,1366,10717,1416,431,747,479,550,9236,10717,13482,9236,1339,896,43,162,111,21,12,16,28,50,162,1127,50,4402,1589,184,918,249,62,96,46,64,1194,918,2290,1194,,,,,,,,,,,,,
20200701,WI,29199,16281,5085,,1109,284,,,3414,3026,8921,16976,3302,786,545,185,,24,10,,,11,11,90,683,13,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,WV,2979,2402,215,,,,,,362,0,,,,93,58,3,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200701,WY,1203,660,14,182,7,313,4,,46,66,182,1044,66,20,8,0,1,0,9,,,0,2,1,19,2,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,AK,883,489,23,,60,101,25,32,17,136,57,654,172,14,9,0,,2,2,1,0,0,0,0,14,0,67,40,,,,,,,,,5,,,,,,,,,,,,,,,
20200628,AL,35441,12412,13429,,150,,,,2073,7375,3646,22198,9599,919,440,413,,4,,,,14,48,25,782,112,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,AR,19818,9148,4476,,224,50,1378,,2698,1844,4817,15001,0,264,139,67,,2,,24,,19,,21,230,13,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,AS,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,AZ,73908,11819,1681,18115,547,6132,,,1409,34205,18115,21588,34205,1588,691,46,339,17,283,,,33,179,339,1070,179,4617,1646,230,1630,78,687,,,83,263,1630,2724,263,,,,,,,,,,,,,
20200628,CA,211243,24242,6309,80875,9724,266,900,1019,19484,68424,80875,61944,68424,5905,1868,533,2348,831,18,22,34,57,194,2348,3363,194,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,CO,32307,11090,1747,12212,794,174,125,326,271,5556,12212,14527,5556,1676,1049,108,355,56,8,6,20,7,63,355,1254,63,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,CT,46303,16121,6053,8701,670,,,,254,14333,8701,16121,14333,4316,3151,642,373,45,,,,15,62,373,3151,62,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,DC,10248,2103,5117,,163,26,29,,2593,217,2953,6140,1155,550,60,404,73,8,,,,5,0,73,477,0,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,DE,11226,3353,2970,3177,167,,,,548,1011,3177,7038,1011,507,318,130,31,1,,,,6,21,31,455,21,,,,,,,,,,,,,,106346,45578,23395,9674,1825,0,0,0,5009,20865,9674,75807,20865
20200628,FL,141075,31471,21819,42643,,,,,5240,39902,42643,51226,47206,3419,1653,707,854,,,,,106,99,854,2343,222,14244,4821,3558,5029,,,,,543,293,5029,8560,655,,,,,,,,,,,,,
20200628,GA,77210,19644,21945,12565,1163,54,76,,1674,20089,12565,38050,26595,2778,1254,1312,135,44,3,5,,10,15,135,2613,30,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,GU,247,30,,,98,,97,,12,10,,,,5,,,,,,,,,5,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,HI,899,175,9,,278,,249,,16,172,,,,18,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,IA,28486,17948,2564,,1994,284,284,,284,5128,7122,16809,4273,706,564,34,,23,5,12,,2,65,49,576,79,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,ID,5319,2675,79,,60,72,20,187,551,1672,1186,2128,2004,91,85,1,,2,1,,,1,0,6,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,IL,141723,29505,23774,46213,4119,214,366,,5361,32171,46213,63339,32171,6888,3061,1923,1417,325,9,6,,49,98,1417,5373,98,,,,,,,,,,,,,,1544978,416116,130513,126734,22572,1136,1818,0,48959,797130,126734,577516,797130
20200628,IN,44930,20045,5513,,692,,,,8065,10615,5181,14971,24778,2427,1565,355,,13,,,,313,181,46,1297,1084,,,,,,,,,,,,,,470535,259630,40840,0,3866,0,0,0,63688,102511,15497,175588,279450
20200628,KS,13538,8686,1223,,751,99,,,470,2309,5784,5510,2244,264,185,61,,9,2,,,3,4,32,223,9,1128,749,193,,47,6,,,72,61,341,716,71,172805,88461,8338,0,2482,760,0,0,9820,62944,16550,79199,77056
20200628,KY,15232,7843,1521,,440,51,32,669,,4676,1808,8680,4744,558,421,83,,7,,,8,,39,20,479,59,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,LA,56236,,,,,,,,,56236,,,56236,3199,1412,1655,,23,3,2,,17,104,64,2752,383,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,MA,108667,32600,10214,20972,2282,,,,5542,37164,20972,50638,37164,8060,5980,668,564,217,,,,540,96,564,7405,96,11319,5489,1335,1528,362,,,,882,1720,1528,8068,1720,,,,,,,,,,,,,
20200628,MD,66777,13091,19122,18058,1300,,,,3307,11899,18058,36820,11899,3168,1351,1283,344,125,,,,36,29,344,2795,29,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,ME,3191,1881,761,,63,6,1,15,81,383,108,2478,605,104,92,2,,,,,,1,9,,87,17,346,284,36,,6,,,,3,17,4,289,53,,,,,,,,,,,,,
20200628,MI,69946,27320,20331,,1557,270,,4763,3987,11718,5595,45464,18885,6157,3181,2446,,79,19,,98,119,215,123,5110,923,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,MN,35549,13856,7457,,2660,307,84,733,4580,5872,8006,21102,6441,1425,1048,115,,47,22,3,7,20,163,45,1160,220,4010,1804,829,,378,90,8,71,281,549,593,2790,627,,,,,,,,,,,,,
20200628,MO,20575,8946,5769,,,,,510,1571,3779,2209,13122,5242,997,580,351,,,,,8,28,28,25,864,106,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,MP,30,,,,,,,,,30,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,MS,25892,6922,12973,1375,83,1012,,,1231,2296,1375,18839,5678,1039,428,523,16,0,61,,,7,4,16,956,67,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,MT,863,638,4,,2,112,,,14,93,62,698,103,22,13,,,,5,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,NC,62142,23307,10186,,928,442,161,,7172,19946,18971,22346,20825,1322,742,426,,19,15,4,,69,47,113,1129,80,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,ND,3495,,,,,,,,,3495,,,,79,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200628,NE,18899,7066,883,,883,126,12,,1299,8630,6057,3785,9057,267,114,10,,9,1,0,,3,130,30,91,146,1316,593,55,,67,12,0,,45,544,344,370,602,,,,,,,,,,,,,
